Protein_ID,Tm
P30863_dkgB,49.519
Q9JJK2_Lancl2,49.52
Q6PID6_TTC33,49.52
C9JIS1_GNB2,49.52
Q8WUZ0_BCL7C,49.52
Q8CAR0_Igf1,49.522
Q3TJ55_Stx2,49.523
Q96QU8_XPO6,49.523
V9GXD9_Synrg,49.524
Q8K0Q5_Arhgap18,49.524
Q8NFG4_FLCN,49.525
Q8N0Z6_TTC5,49.526
Q91VH6_Memo1,49.526
Q9CZ28_Snf8,49.526
O15550_KDM6A,49.527
Q80XP8_Fam76b,49.527
Q9Y4P1-6_ATG4B,49.528
H7BYK9_STAG3,49.529
K7ESB0_APITD1,49.53
Q6ZPE2_Sbf1,49.532
P0ADN0_viaA,49.533
Q3U4H5_3110002H16Rik,49.534
Q3TB24_Dnajb2,49.536
Q8CEC6_Ppwd1,49.537
Q8BU33_Ilvbl,49.538
B1ARD6_Slfn9,49.538
O00459_PIK3R2,49.538
A8MTY9_DSCR3,49.539
Q9D2M8_Ube2v2,49.539
Q9BSH4_TACO1,49.54
Q16762_TST,49.541
O95801_TTC4,49.541
Q9BQ67_GRWD1,49.542
Q3URM1_Clpb,49.543
Q9Y5S2_CDC42BPB,49.543
Q3B726_TWISTNB,49.543
Q8BFW7_Lpp,49.544
P0AF48_yjbQ,49.544
O60716-5_CTNND1,49.546
B5MCQ4_DGCR6L,49.546
P37773_mpl,49.546
A6ZKI3_FAM127A,49.549
Q9Y580_RBM7,49.551
P59780_AP3S2,49.551
Q8NBJ5_COLGALT1,49.552
Q99N92_Mrpl27,49.553
Q8TDN6_BRIX1,49.553
K7ELC2_RPS15,49.557
D3YTV3_Dhx34,49.557
P12277_CKB,49.557
Q8K4P0_Wdr33,49.559
Q8BWQ4_Cmtr2,49.56
Q60664_Lrmp,49.561
Q3UBX0_Tmem109,49.563
E9Q723_Ttc13,49.563
P0ACZ4_evgA,49.563
Q545N8_Pmm2,49.563
Q3U4G3_Xxylt1,49.564
Q8WVY7_UBLCP1,49.564
Q8N8Z6-2_DCBLD1,49.565
Q8R0G9_Nup133,49.566
Q9QZB9_Dctn5,49.566
P0AGJ5_yfiF,49.566
Q33DR2_Pdss1,49.567
Q9P2P1_NYNRIN,49.568
Q9P2K8-2_EIF2AK4,49.568
E9QK89_Mdc1,49.569
P77245_murR,49.571
P0ABQ4_folA,49.571
P08622_dnaJ,49.572
Q3U431_Ube2g2,49.572
Q9H9V9-2_JMJD4,49.572
O94804_STK10,49.572
Q8BTG7_Ndrg4,49.573
P0A794_pdxJ,49.573
Q9JJZ4_Ube2j1,49.574
Q9UBF2_COPG2,49.575
Q80UG1_Fads6,49.575
P40336_Vps26a,49.576
Q8K304_Tmem129,49.577
P0AF56_yjcO,49.581
B0QZL5_Pik3cd,49.582
Q504Q3-2_PAN2,49.582
Q14202-2_ZMYM3,49.582
P19636_eutC,49.582
Q8BP67_Rpl24,49.583
Q9CQE3_Mrps17,49.583
P77256_ydjG,49.584
P77485_cusS,49.584
P39831_ydfG,49.584
B2RT97_Psmd13,49.584
D3YTQ9_Rps15,49.585
P14115_Rpl27a,49.585
E9Q1P8_Irf2bp2,49.588
Q8VBU8_Banp,49.589
Q8VHZ7_Imp4,49.591
O95248_SBF1,49.596
Q543T1_Ptgs1,49.597
Q91ZE6_Sptbn4,49.6
Q9BXI6_TBC1D10A,49.6
Q68EM7_ARHGAP17,49.601
P55160_NCKAP1L,49.602
Q6ZWX1_Rpl35a,49.602
G3V203_RPL18,49.602
B3KVZ3_CENPH,49.606
Q9EP69_Sacm1l,49.606
A2RS22_Coro1b,49.608
Q9UNH5-3_CDC14A,49.609
Q62426_Cstb,49.611
Q6ZS17-2_FAM65A,49.611
Q71UI9_H2AFV,49.612
Q54AG5_Chkb,49.613
Q5EG47_Prkaa1,49.613
P36406-3_TRIM23,49.614
P51659_HSD17B4,49.617
P51175_Ppox,49.617
Q92546_RGP1,49.618
P08179_purN,49.619
P0A8C1_ybjQ,49.621
Q4VC33_Maea,49.622
Q9P016_THYN1,49.626
P40306_PSMB10,49.627
A5D6P3_Abcc1,49.628
Q9Z0Y1_Dctn3,49.63
Q8WVD3_RNF138,49.631
E9Q5E0_Mef2d,49.632
P75682_yagE,49.632
Q7TNV0_Dek,49.632
Q8TB52_FBXO30,49.634
Q6UW63_KDELC1,49.635
Q61466_Smarcd1,49.635
P0CG13_CHTF8,49.636
Q3TKX1_Atp6ap1,49.636
P59470_Polr3b,49.636
Q8C878_Uba3,49.636
O60333-3_KIF1B,49.636
Q8BH79_Ano10,49.637
Q9BYX4-2_IFIH1,49.639
Q99J77_Nans,49.639
Q99LU0_Chmp1b1,49.641
D3YYW8_Rbm42,49.642
Q8N2W9_PIAS4,49.643
G5E861_Sclt1,49.644
P22102_GART,49.646
O14981_BTAF1,49.647
Q3TAR6_Vrk3,49.647
O96013_PAK4,49.647
Q8BKT3_Gcfc2,49.648
B7ZCU2_Abi1,49.652
Q3TK95_Eif4e,49.653
Q9JJF3_No66,49.654
Q68FG3_Spty2d1,49.654
P63168_Dynll1,49.655
P42684-6_ABL2,49.656
Q6P2C8_MED27,49.657
Q9UPR0_PLCL2,49.658
Q9CW79_Golga1,49.659
Q5VTR2_RNF20,49.659
P14324-2_FDPS,49.66
G5E9C8_SOS1,49.66
Q96JH7_VCPIP1,49.661
O14929_HAT1,49.661
Q9Z1M2_Irgm2,49.661
Q3THJ3_Eif1ad,49.662
O35857_Timm44,49.662
F8VQF9_Trappc10,49.664
Q8C4N0_Herpud1,49.666
Q96SB8_SMC6,49.666
Q92889_ERCC4,49.667
Q8BG15_Ctdspl2,49.668
P15261_Ifngr1,49.668
Q80WE4_Kif20b,49.669
Q91YT7_Ythdf2,49.669
B3KY83_RXRA,49.669
P41240_CSK,49.669
Q8IY18_SMC5,49.669
Q9NP50_FAM60A,49.67
P41223_BUD31,49.674
G3X914_Cul5,49.674
Q9BVS4_RIOK2,49.674
A2A5V2_Sh3bp1,49.675
Q00547_Hmmr,49.676
P24193_hypE,49.677
H0YHC3_NAP1L1,49.677
Q8N668_COMMD1,49.677
Q9Y4K1_AIM1,49.678
P11388_TOP2A,49.678
H3BKH6_Esd,49.68
Q8K382_Dennd1a,49.681
Q5F2A7_Eif4a1,49.681
A0A087WQE6_Tceb1,49.683
Q9DAC7_Ttc32,49.685
Q9DBG5_Plin3,49.686
P47985_UQCRFS1,49.686
Q8BGC0_Htatsf1,49.686
Q9D7A8_Armc1,49.687
Q9Y485_DMXL1,49.687
Q62422_Ostf1,49.687
Q15173_PPP2R5B,49.688
Q8C1E7_Tmem120a,49.688
Q8BU11_Tox4,49.688
Q9QXS1_Plec,49.689
P30750_metN,49.691
Q6PB93_Galnt2,49.691
P11930_Nudt19,49.692
Q9H4Z3_PCIF1,49.693
F8WJB0_Med23,49.694
A0A0G2JEG2_2810403A07Rik,49.694
F8WIU7_Prmt9,49.694
D3Z458_Msmo1,49.696
Q60631_Grb2,49.696
A2AD03_Chm,49.697
Q3TUF7_Yeats2,49.698
Q3U7R1_Esyt1,49.698
A1L341_Dyrk1a,49.698
P16219_ACADS,49.699
Q10570_CPSF1,49.699
Q8NB16_MLKL,49.699
Q9DB29_Iah1,49.701
Q9NWX6_THG1L,49.701
Q9BWJ5_SF3B5,49.702
Q15796-2_SMAD2,49.702
Q3UZR8_Eif2b1,49.703
Q8CG46_Smc5,49.705
P05050_alkB,49.705
Q9Y2Q3_GSTK1,49.705
Q5VZE5_NAA35,49.706
A6PW84_P3h1,49.707
Q6PFD9_Nup98,49.709
Q543C2_Uck2,49.711
Q5ND43_Inpp5k,49.711
B2RX66_Taok1,49.711
P21440_Abcb4,49.711
Q8NFY9_KBTBD8,49.712
Q15057_ACAP2,49.713
D3YTU2_Ogfod1,49.713
Q8K327_Champ1,49.715
A0A0A0MQ98_Jmjd1c,49.715
P76046_ycjX,49.716
Q9CQ73_Pkp2,49.717
Q9D517_Agpat3,49.718
Q3UMB9_Kiaa1033,49.718
Q63810_Ppp3r1,49.719
O75489_NDUFS3,49.719
P54278_PMS2,49.721
B4DH53_MAP1S,49.723
Q4FK57_Ero1l,49.726
Q8BTV1_Tusc3,49.727
Q8BSL7_Arf2,49.727
Q9Z0S1_Bpnt1,49.728
Q9UKL0_RCOR1,49.728
P50454_SERPINH1,49.729
F8WCD0_RNF149,49.729
Q9QZV9_Nxt1,49.73
Q3MII6_TBC1D25,49.73
Q545Q8_Pmm1,49.731
Q05D44_Eif5b,49.733
Q7Z2E3-3_APTX,49.734
D6RIZ4_MFSD10,49.736
G3X972_Sec24c,49.736
P70168_Kpnb1,49.736
P29745_pepT,49.737
Q3U9K6_Irf3,49.742
H3BTB7_EARS2,49.743
A0A0X1KG62_Nelfb,49.743
A0A0N4SV29_Fancd2,49.744
G3UZA0_Krr1,49.745
Q86SE9_PCGF5,49.746
Q78XF5_Ostc,49.746
Q9Y600_CSAD,49.748
Q9D0B6_Pbdc1,49.749
B7ZNP0_Edem3,49.75
P60335_Pcbp1,49.75
Q91WD5_Ndufs2,49.751
P03007_dnaQ,49.752
Q9CZT4_Polr3e,49.752
Q9UDY8_MALT1,49.753
Q9Z2I0_Letm1,49.753
Q9UI10-3_EIF2B4,49.754
Q91VT1_Nsmce2,49.754
O75915_ARL6IP5,49.755
Q96RP9_GFM1,49.756
A0A0G2JFZ4_Tsc22d2,49.756
O14656_TOR1A,49.758
P63328_Ppp3ca,49.758
Q9D7K2_Ten1,49.759
P61967_Ap1s1,49.762
Q9JKF7_Mrpl39,49.763
Q3U7U3_Fbxo7,49.766
P51531-2_SMARCA2,49.767
Q86YH2_ZNF280B,49.768
Q99K28_Arfgap2,49.771
Q504P4_Hspa8,49.772
P00895_trpE,49.773
A0A0U1RP13_Cdipt,49.773
Q969S3_ZNF622,49.774
Q9R0E2_Plod1,49.776
Q6PHU5_Sort1,49.778
Q922Y1_Ubxn1,49.778
Q6PGC1_Dhx29,49.778
Q6NXL1_Sec24d,49.779
Q8BHC7_Rhbdd1,49.78
E9Q3C1_C2cd2,49.78
Q3TQB2_Foxred1,49.781
Q60575_Kif1b,49.783
Q8CI32_Bag5,49.783
E9Q421_Pigk,49.784
Q8BVK9_Sp110,49.784
Q9H0C8_ILKAP,49.784
Q5TA12_DOPEY1,49.784
A0A0R4J1K4_Slc4a2,49.784
Q8CHI8_Ep400,49.785
Q13432-2_UNC119,49.785
Q96DT0-3_LGALS12,49.785
Q14139_UBE4A,49.786
H3BRV0_EIF3C,49.787
Q9DBN9_Ddx59,49.787
Q99LF4_Rtcb,49.788
Q58EU3_Rps2,49.789
Q9Z2X1_Hnrnpf,49.79
Q9DC70_Ndufs7,49.792
Q99JI4_Psmd6,49.793
Q3U0B3_Dhrs11,49.793
Q96I99_SUCLG2,49.794
P63002_Aes,49.795
P31802_narP,49.796
O55100_Syngr1,49.796
Q8NC60_NOA1,49.798
P0A9S1_fucO,49.798
P15042_ligA,49.799
Q9WTU6_Mapk9,49.8
P29084_GTF2E2,49.802
P0CB39_eptC,49.802
Q3TZ63_Tbc1d13,49.802
P0C0K3_srkA,49.802
D3YVV1_Tmem30a,49.803
A0JLT2-2_MED19,49.803
P33371_dusC,49.804
P27431_roxA,49.804
A0A0R4J174_Ecsit,49.805
Q5M9L7_Rps17,49.806
P28861_fpr,49.806
P29217_yceH,49.808
P39384_yjiM,49.808
P70302_Stim1,49.808
O00255-2_MEN1,49.809
E0CXN9_C130026I21Rik,49.809
Q8K0V4_Cnot3,49.81
Q9UET6-2_FTSJ1,49.811
P22333_add,49.815
Q4KL29_Clec4d,49.816
P11152_Lpl,49.818
Q3ULL6_Upf3b,49.819
B1AZI6_Thoc2,49.819
O89112_Lancl1,49.82
P0A6Y1_ihfB,49.82
Q9BV79_MECR,49.821
P0A962_ansA,49.822
Q8VDI7_Ubac1,49.823
Q64737_Gart,49.827
Q5SW15_Mettl16,49.828
Q14997_PSME4,49.829
P60872_yidE,49.829
Q6P275_STAG1,49.83
Q9GZY8_MFF,49.83
A2AN96_Rbbp9,49.831
O60551_NMT2,49.832
Q8R2N0_Ccdc59,49.835
P56380_Nudt2,49.835
Q76KJ5_Cd3eap,49.836
P31689_DNAJA1,49.838
P66817_diaA,49.838
Q5BLK2_Rps20,49.842
P36999_rlmA,49.843
Q9UKI8_TLK1,49.846
Q5LJA5_UCHL5,49.846
H3BSJ9_UQCRC2,49.847
P70697_Urod,49.849
Q3TXS7_Psmd1,49.849
D3YZ98_Pik3c3,49.849
A2AFQ0_Huwe1,49.853
Q9D8Z6_Atg101,49.853
P24928_POLR2A,49.855
B7Z5X7_WARS2,49.856
Q6ZWZ7_Rpl17,49.856
Q9QZD4_Ercc4,49.857
F6RG68_Fcho2,49.858
O15247_CLIC2,49.858
O00160_MYO1F,49.858
A2ADY9_Ddi2,49.86
Q8TE04_PANK1,49.861
P04825_pepN,49.864
Q8C483_Sars,49.864
Q9DAV9_Tmem38b,49.865
Q8R127_Sccpdh,49.866
Q3U3J1_Bckdha,49.866
Q3TI84_Cdc16,49.866
Q5JPI9_METTL10,49.866
A2CG76_Ehmt2,49.867
E9Q704_Pam,49.868
Q99879_HIST1H2BM,49.869
Q9D023_Mpc2,49.87
Q9JI10_Stk3,49.871
Q9JIF7_Copb1,49.871
Q99LZ3_Gins4,49.871
Q3UKJ6_Dhx15,49.871
Q5JXC2_MIIP,49.871
Q8VEL0_Mospd1,49.872
Q9QYG0_Ndrg2,49.872
Q8BH26_Tmem251,49.872
Q8BFZ3_Actbl2,49.873
Q8CGF7_Tcerg1,49.874
E9QKZ2_Ipo9,49.874
Q08509_Eps8,49.876
Q5XLC2_PFKFB4,49.877
Q99J95_Cdk9,49.879
Q61586_Gpam,49.879
A0A0A0MQ99_Swi5,49.88
Q9D1P4_Chordc1,49.881
G5E8A7_Samd4b,49.881
Q96JG6_CCDC132,49.882
K7ENF0_NARS,49.882
D3YWF6_Otub1,49.883
G3X9J0_Sipa1l3,49.885
A2AR02_Ppig,49.887
P22188_murE,49.887
K7Q7T7_Rac1,49.888
Q7Z478_DHX29,49.889
P26039_Tln1,49.889
Q9WV70_Noc2l,49.891
Q3UJ95_Pip4k2b,49.891
Q3TF14_Ahcy,49.894
A6NFI3_ZNF316,49.894
Q497T6_Commd2,49.894
Q9BTE3-2_MCMBP,49.894
O88822_Sc5d,49.895
Q9NVU0-5_POLR3E,49.895
Q04759_PRKCQ,49.895
Q3TR66_Pros1,49.896
Q9NZI8_IGF2BP1,49.897
P30850_rnb,49.897
Q7Z7H5-3_TMED4,49.899
P25098_ADRBK1,49.899
P24270_Cat,49.901
Q9HCN8_SDF2L1,49.901
Q8R0H9_Gga1,49.901
P70122_Sbds,49.903
P24173_rfaC,49.903
Q9R0M5_Tpk1,49.903
G5E866_Sf3b1,49.905
A0A0N4SUS4_Brpf1,49.905
Q8WZ82_OVCA2,49.906
Q8VHK9_Dhx36,49.907
Q8QZT1_Acat1,49.908
Q9Y5Y2_NUBP2,49.909
P36507_MAP2K2,49.912
Q4VAF7_Surf2,49.912
Q9BQE5_APOL2,49.913
O75962-5_TRIO,49.914
B2RXS4_Plxnb2,49.917
Q96CU9-3_FOXRED1,49.918
Q3UPA1_Gna11,49.919
Q6PL24_TMED8,49.919
P25791_LMO2,49.921
A0A087WQ86_Dock10,49.922
Q5FWF4-2_ZRANB3,49.923
P0C7T6_Atxn1l,49.924
Q14249_ENDOG,49.926
Q7L1Q6_BZW1,49.926
Q52KP1_Tmem50a,49.927
Q8C253_Lgals3,49.928
Q9BQG2_NUDT12,49.928
Q7TN79_Akap7,49.929
P08660_lysC,49.929
Q3TCU5_Tapbp,49.93
P45952_Acadm,49.93
Q8BHN1_Txlng,49.93
Q8IXK2_GALNT12,49.932
A0A140LHL5_Sirt2,49.932
Q80Y55_Bsdc1,49.934
Q99JX4_Eif3m,49.937
P52061_rdgB,49.938
Q9Y6V7_DDX49,49.938
Q9CQF8_Mrpl57,49.941
Q6DT37_CDC42BPG,49.941
Q86XP3_DDX42,49.941
P0A7T3_rpsP,49.942
P49442_Inpp1,49.946
Q99567_NUP88,49.948
G3X8X0_Dhx16,49.948
A0A0R4J187_Xrcc6,49.949
P55211_CASP9,49.95
Q9CQ91_Ndufa3,49.951
Q8BH74_Nup107,49.952
Q3TZ02_Cyth1,49.953
Q64010_Crk,49.955
Q3U1Z9_Tnfsf9,49.957
P14900_murD,49.958
Q3U335_Stk24,49.958
P70255_Nfic,49.959
A0A0A6YXM5_Rcor3,49.959
A2AN37_Uck1,49.959
Q9D1R9_Rpl34,49.96
Q9UL63_MKLN1,49.964
Q9H2K0_MTIF3,49.965
P06996_ompC,49.966
B2Z894_Pfkfb2,49.967
Q9NRR4-2_DROSHA,49.97
B2RXY7_Cbr1,49.97
Q8K4X7_Agpat4,49.971
E9Q284_Coil,49.971
Q8BNW9_Kbtbd11,49.974
E9QMX7_Arhgap30,49.975
H7BX50_Mga,49.977
Q9CQA1_Trappc5,49.977
P52850_Ndst2,49.978
P27550_acs,49.979
Q5D1E7_Zc3h12a,49.98
O94851-5_MICAL2,49.98
P33355_yehS,49.982
Q9Y508_RNF114,49.982
P68134_Acta1,49.983
P62672_apaG,49.983
Q8K0B2_Lmbrd1,49.984
A0A0R4J1C5_Atpaf2,49.984
Q9UER7_DAXX,49.985
M0QZR4_ARHGEF1,49.985
Q9CZH3_Psmg3,49.986
Q9D4L6_Rnf220,49.987
Q9Y6K0_CEPT1,49.987
Q9CZ83_Mrpl55,49.987
P75913_ghrA,49.987
Q8BMC4_Nop9,49.988
Q10469_MGAT2,49.988
A0A0R4J0B4_Cmas,49.989
Q9CYC5_Dsn1,49.99
Q96EW2_HSPBAP1,49.992
Q9CPY6_Gid4,49.992
Q9CR57_Rpl14,49.993
Q96RU2-2_USP28,49.993
Q6P3A8_Bckdhb,49.994
Q505D7_Opa3,49.994
Q71SY5-4_MED25,49.995
Q8N4Q0_ZADH2,49.996
Q9NVM9_ASUN,49.996
Q6PNC0_Dmxl1,49.996
Q32P28_LEPRE1,49.999
Q99575_POP1,49.999
Q8BQ30_Ppp1r18,49.999
H3BJH7_Aftph,50
Q9H5Q4_TFB2M,50.001
Q99J39_Mlycd,50.002
Q9Y2L1_DIS3,50.002
Q9JJT0_Rcl1,50.002
P76641_guaD,50.002
Q8VCX5_Micu1,50.003
Q9WVA4_Tagln2,50.003
Q4VA32_Acot13,50.005
Q9CQS4_Slc25a46,50.005
P0A6E1_aroL,50.006
Q16514-2_TAF12,50.007
Q5SQ20_Pes1,50.007
D3Z6B9_Aldh1l2,50.009
G3UX26_Vdac2,50.01
Q8N4N3-2_KLHL36,50.01
Q80W41_Ncapd3,50.01
P31224_acrB,50.011
Q9Y217_MTMR6,50.012
Q3TRJ1_Vps35,50.013
Q3TWZ6_Slc12a4,50.013
Q921X9_Pdia5,50.013
P46125_yedI,50.015
Q9EPS3_Glce,50.016
E9QQ30_Eif2ak3,50.016
Q9D5V6_Syap1,50.017
P40763-2_STAT3,50.018
O75319_DUSP11,50.018
Q3LXA3_DAK,50.02
Q5QJ74_TBCEL,50.021
Q96DC7_TMCO6,50.021
P63272_SUPT4H1,50.022
A2RT28_Mars2,50.023
P52298_NCBP2,50.024
Q791V5_Mtch2,50.024
Q8K0G5_Tssc1,50.026
Q3TAA8_Pigu,50.027
P20226-2_TBP,50.031
B2RWB7_Tigar,50.035
P33363_bglX,50.038
Q5SXR6_Cltc,50.039
Q8TCS8_PNPT1,50.04
Q80ZQ9_Fam206a,50.04
P32456_GBP2,50.04
Q8K3A0_Hscb,50.041
Q3UMG6_Nme7,50.041
Q9DCX1_Mad2l1bp,50.041
Q8WYN0_ATG4A,50.042
Q547H1_Ripk2,50.043
Q9H0S4-2_DDX47,50.043
A2AU35_Psmf1,50.044
Q3UAD6_Hsp90b1,50.044
P0AF63_nsrR,50.045
P37637_mdtF,50.045
M0QWZ7_SARS2,50.046
P17563_Selenbp1,50.049
Q8TEQ6_GEMIN5,50.052
G3XA39_Nrf1,50.052
E9QAT4_Sec16a,50.052
Q61425_Hadh,50.053
Q9NQV6-2_PRDM10,50.053
P0A7R5_rpsJ,50.053
Q8K221_Arfip2,50.053
P0AE06_acrA,50.056
Q9QYC0_Add1,50.059
P22830_FECH,50.06
P43355_MAGEA1,50.061
P30085_CMPK1,50.061
P70280_Vamp7,50.062
Q9NXX6_NSMCE4A,50.062
E9Q027_Cnot2,50.063
Q8WVV9-4_HNRPLL,50.065
Q96Q05-3_TRAPPC9,50.065
Q05CL8_Larp7,50.066
P07012_prfB,50.066
Q92922_SMARCC1,50.068
A0A0R4J007_Pald1,50.07
Q99963-4_SH3GL3,50.07
P23188_Furin,50.071
Q4FZF3_Ddx49,50.072
Q96S52-2_PIGS,50.073
Q9D1Z3_Fam173b,50.074
O09174_Amacr,50.075
Q8C7U7_Galnt6,50.075
P05458_ptrA,50.076
E9Q8J8_Etv6,50.077
P0AAY6_ybjN,50.078
Q9NTK5_OLA1,50.078
A2RTT4_Ube2n,50.08
Q6ZUM4-2_ARHGAP27,50.08
Q78S06_Sys1,50.082
Q8CH77_Nav1,50.082
E9QJT5_Acyp1,50.083
Q8R550_Sh3kbp1,50.083
Q80U93_Nup214,50.083
E9Q2H1_Ubr5,50.084
P77774_bamB,50.085
Q15111_PLCL1,50.085
Q9UKN8_GTF3C4,50.087
Q9JLQ0_Cd2ap,50.088
A0A0R4J0U8_Trmt1l,50.088
Q9EPL2_Clstn1,50.089
Q8BHB4_Wdr3,50.089
Q8CI75_Dis3l2,50.09
Q8WV22_NSMCE1,50.09
Q8WU76-2_SCFD2,50.09
P0AB71_fbaA,50.09
P0A9M8_pta,50.09
Q13724_MOGS,50.091
E0CZ50_Ndrg4,50.091
Q8R1J9_Tor2a,50.093
Q9R0E1_Plod3,50.093
P0ABH0_ftsA,50.095
O96017_CHEK2,50.096
Q6PDL0_Dync1li2,50.096
Q9CYK1_Wars2,50.096
Q91VA7_Idh3b,50.098
P00968_carB,50.1
P0AAV4_ybgJ,50.1
E9Q9T6_Ddx55,50.104
Q9ESW4_Agk,50.105
O35495_Cdk14,50.105
P33913_yejA,50.106
Q3TJ75_Trove2,50.106
P39337_yjgM,50.107
P62906_RPL10A,50.107
Q13107-2_USP4,50.11
Q80TE0_Rpap1,50.11
Q9HA47-3_UCK1,50.11
Q5SSJ5_HP1BP3,50.113
Q9Y314_NOSIP,50.113
Q9BYM8_RBCK1,50.114
P0A761_nanE,50.115
Q96RQ3_MCCC1,50.116
Q53H54_TRMT12,50.116
Q7Z4G1_COMMD6,50.116
Q921Y2_Imp3,50.117
Q9EQQ9_Mgea5,50.117
Q9H2G2-2_SLK,50.118
P76237_yeaJ,50.118
Q6PIP5_Nudcd1,50.118
Q543N6_Ppp2r4,50.119
E9QNE9_Map4k3,50.12
Q969X6_CIRH1A,50.12
Q9P2W1_PSMC3IP,50.121
B4E3T2_RRN3,50.121
Q543M3_Ctsl,50.122
Q9CPX7_Mrps16,50.122
M0QWV7_Senp1,50.122
Q8BJ71_Nup93,50.123
Q9D6Z0_Alkbh7,50.125
Q9H4P4-2_RNF41,50.128
P0CB42_Alkbh1,50.13
Q00526_CDK3,50.131
Q12840_KIF5A,50.131
Q70CQ2_USP34,50.132
Q2VPK5_CTU2,50.133
P77258_nemA,50.133
Q9D125_Mrps25,50.133
F8VPZ9_Gltscr1,50.134
Q92598-2_HSPH1,50.134
Q3TIU4_Pde12,50.135
Q8CI08_Slain2,50.135
Q923C7_Clec4a2,50.135
P38919_EIF4A3,50.136
Q6F4J1_Tubg1,50.137
P78406_RAE1,50.137
Q99878_HIST1H2AJ,50.137
E9PV28_Lin54,50.138
P0ABC7_hflK,50.139
Q9NRS6_SNX15,50.139
Q9DBP5_Cmpk1,50.14
O15355_PPM1G,50.14
P81069_Gabpb2,50.14
Q9CXW2_Mrps22,50.141
Q3TV62_Tor1a,50.141
P51116_FXR2,50.142
H7BZJ3_PDIA3,50.143
Q9D3B1_Hacd2,50.144
P26041_Msn,50.144
Q8VDV8_Mitd1,50.144
Q3UDY1_Akr1b3,50.145
P70700_Polr1b,50.145
O75521-2_ECI2,50.147
Q6EMK4_VASN,50.149
Q3UPI8_Slc6a6,50.149
A0A0A0MQ68_Gcdh,50.151
O43663_PRC1,50.153
P37388_xylG,50.153
Q85ZW7_H2-M10.5,50.154
P19367-2_HK1,50.155
P31119_aas,50.156
Q9NSY0_NRBP2,50.156
C9JWC5_TRIM22,50.157
O08789_Mnt,50.157
Q5VW32_BROX,50.159
Q3UC73_Ppic,50.161
A2AF47_Dock11,50.162
Q9D114_Hddc3,50.162
P02786_TFRC,50.164
P19838_NFKB1,50.169
P54823_Ddx6,50.172
Q3UHX9_D2Wsu81e,50.172
A0A0R4J1F6_Uap1,50.173
Q9Y6B7_AP4B1,50.174
Q3US15_Nsdhl,50.175
Q9UHJ6_SHPK,50.175
O55187_Cbx4,50.176
Q9HAU8_RNPEPL1,50.177
P13029_katG,50.178
P05637_apaH,50.178
D3YVW2_Golim4,50.179
Q9Z199_Supt4h1b,50.179
O43432_EIF4G3,50.18
A2BGI8_Ppih,50.18
Q8CIM8_Ints4,50.181
Q86Y07-5_VRK2,50.181
Q8BH24_Tm9sf4,50.185
Q9UKD2_MRTO4,50.186
P08758_ANXA5,50.189
E9QJT2_Naf1,50.191
A0A0R4J254_Xpo4,50.192
E9QPX3_Ndufs4,50.194
Q9D8L5_Ccdc91,50.194
Q96MG7_NDNL2,50.194
B4DTU4_LIG1,50.196
B4DLZ9_RNF220,50.197
Q8VBZ0_Dhrsx,50.198
P0A717_prs,50.198
P07339_CTSD,50.198
A0A140LHA2_Bub3,50.198
Q9UHJ3-2_SFMBT1,50.199
B7ZCJ0_Arhgap21,50.2
O88324_Cd83,50.2
Q6ZWQ6_Ube2k,50.201
D3YXQ7_Zfp326,50.202
Q9CYW4_Hdhd3,50.206
Q8R0F6_Ilkap,50.208
Q8K2J7_Rell1,50.208
Q8BMF3_Me3,50.209
Q86WH2_RASSF3,50.21
P46777_RPL5,50.211
K7EK07_H3F3B,50.212
Q15020_SART3,50.215
A0A0R4J0E4_Ints7,50.216
Q13362-4_PPP2R5C,50.216
Q8R3W2_0610009B22Rik,50.216
P13035_glpD,50.216
P36672_treB,50.217
Q14203-6_DCTN1,50.217
Q9JLI8_Sart3,50.217
E9Q5F9_Setd2,50.218
Q3UFY7_Nt5c3b,50.218
Q9NQW7-3_XPNPEP1,50.22
E9PZM4_Chd2,50.221
Q9R045_Angptl2,50.226
P97379_G3bp2,50.226
P02931_ompF,50.228
Q99J57_Mat2a,50.229
Q545I6_Ctsz,50.231
Q9ULT8_HECTD1,50.233
G3X928_Sec23ip,50.237
Q8IZ69_TRMT2A,50.237
Q8C570_Rae1,50.238
A2AJQ3_Dpy19l4,50.239
P56579_srlA,50.239
Q8IXQ5-2_KLHL7,50.24
Q9HAU5_UPF2,50.24
P09411_Pgk1,50.24
Q9UPN9_TRIM33,50.24
P83741_Wnk1,50.241
Q9CWI3_Bccip,50.241
Q9BZF1-3_OSBPL8,50.242
Q8R050_Gspt1,50.242
P07992_ERCC1,50.242
Q9UHK0_NUFIP1,50.243
Q9WU62_Incenp,50.247
P40818_USP8,50.247
Q9Y296_TRAPPC4,50.248
Q3TYX3_Smyd5,50.248
F6YAM1_Zfp930,50.248
Q543K2_Ccs,50.248
Q8BMJ3_Eif1ax,50.248
B7ZAB3_B3GAT3,50.249
P18031_PTPN1,50.249
Q47622_sapA,50.249
G3UWZ0_Baz1a,50.251
Q9D7P6_Iscu,50.251
Q9D009_Lipt2,50.252
O14787-2_TNPO2,50.253
Q8K2C6_Sirt5,50.254
Q3TZK9_Zfp638,50.254
P53702_Hccs,50.254
P38051_menF,50.255
Q9DCU6_Mrpl4,50.258
P01897_H2-L,50.258
